Timestamp,Sugar(%),Flour(%),Egg(%),Butter(%),Milk(%),Moisture(%),Density(g/cm3),Volume(mL),Springiness,Cohesiveness,Hardness(gf),Chewiness(mJ),Anomaly_Status
2021-11-15,18.89,41.93,22.85,15.69,12.37,5.0,0.34,437.65,0.936,0.893,377.04,3.15,Anomaly
2021-11-16,28.56,43.93,16.94,17.99,13.08,5.0,0.341,353.7,0.672,0.422,289.79,0.82,Anomaly
2021-11-17,23.8,37.55,21.42,13.51,8.89,5.0,0.278,539.36,0.829,0.475,242.71,0.96,Normal
2021-11-18,23.13,37.0,19.2,20.24,9.49,5.0,0.397,428.3,0.615,0.612,207.55,0.78,Anomaly
2021-11-19,28.55,27.8,22.54,13.69,8.49,5.0,0.398,524.78,0.623,0.493,226.72,0.7,Anomaly
2021-11-20,27.22,32.83,13.62,15.08,10.77,5.0,0.389,513.92,0.793,0.582,351.86,1.62,Anomaly
2021-11-21,23.2,31.85,19.7,13.32,12.25,5.0,0.319,399.95,0.637,0.465,280.76,0.83,Anomaly
2021-11-22,30.8,32.52,18.19,15.56,6.51,5.0,0.315,501.66,0.608,0.628,263.55,1.01,Anomaly
2021-11-23,19.59,34.33,21.3,10.64,10.82,5.0,0.285,417.43,0.66,0.536,257.04,0.91,Anomaly
2021-11-24,28.08,33.11,21.41,13.63,9.45,5.0,0.354,356.66,0.798,0.576,305.1,1.4,Normal
2021-11-25,27.97,27.08,17.88,12.27,10.23,6.07,0.296,428.77,0.846,0.447,285.63,1.08,Anomaly
2021-11-26,23.45,37.99,17.86,15.34,10.92,5.0,0.291,469.88,0.671,0.614,283.61,1.17,Normal
2021-11-27,26.63,30.71,19.67,17.49,9.62,5.0,0.329,426.86,0.834,0.892,380.96,2.83,Anomaly
2021-11-28,18.74,35.96,17.31,16.62,9.79,5.0,0.326,434.65,0.664,0.564,392.28,1.47,Anomaly
2021-11-29,29.62,43.3,22.53,9.07,9.57,5.0,0.323,507.18,0.815,0.838,203.4,1.39,Anomaly
2021-11-30,24.08,31.32,18.89,20.11,11.94,5.0,0.373,455.32,0.744,0.822,319.66,1.95,Anomaly
2021-12-01,22.39,24.88,11.28,15.74,10.84,15.75,0.354,407.84,0.829,0.876,253.39,1.84,Anomaly
2021-12-02,30.25,33.86,18.88,13.06,10.44,5.0,0.336,485.1,0.948,0.795,285.1,2.15,Anomaly
2021-12-03,21.48,39.4,16.88,15.39,7.46,5.0,0.359,459.88,0.928,0.73,318.56,2.16,Anomaly
2021-12-04,17.96,42.83,15.11,15.44,9.24,5.0,0.3,323.92,0.601,0.828,287.24,1.43,Anomaly
2021-12-05,17.22,30.08,16.29,13.33,11.8,12.05,0.355,471.42,0.91,0.438,313.83,1.25,Anomaly
2021-12-06,28.03,36.99,20.33,15.49,10.08,5.0,0.358,469.59,0.623,0.631,340.38,1.34,Normal
2021-12-07,18.6,33.14,23.99,13.48,11.32,5.0,0.275,451.01,0.934,0.895,317.67,2.66,Anomaly
2021-12-08,33.77,34.58,20.94,13.99,13.53,5.0,0.4,494.59,0.699,0.785,261.19,1.43,Anomaly
2021-12-09,14.59,45.58,18.18,13.28,12.08,5.0,0.306,416.38,0.734,0.881,262.25,1.7,Anomaly
2021-12-10,33.48,28.99,21.37,11.42,10.19,5.0,0.355,466.82,0.632,0.79,213.62,1.07,Anomaly
2021-12-11,26.06,36.01,18.62,15.36,8.98,5.0,0.408,371.65,0.639,0.837,248.76,1.33,Normal
2021-12-12,24.52,36.87,17.92,16.46,4.89,5.0,0.396,470.35,0.854,0.753,417.72,2.69,Anomaly
2021-12-13,22.28,39.34,16.54,16.29,9.66,5.0,0.352,547.65,0.931,0.78,252.48,1.83,Anomaly
2021-12-14,27.0,35.39,14.74,17.05,9.35,5.0,0.332,400.26,0.814,0.662,228.4,1.23,Anomaly
2021-12-15,24.81,36.23,18.83,15.81,10.78,5.0,0.397,412.01,0.851,0.862,319.2,2.34,Normal
2021-12-16,30.52,33.43,20.47,13.67,9.69,5.0,0.384,414.5,0.867,0.813,293.38,2.07,Anomaly
2021-12-17,25.57,36.08,19.71,17.1,9.36,5.0,0.319,456.5,0.692,0.822,288.26,1.64,Normal
2021-12-18,25.75,33.63,18.75,11.61,6.44,5.0,0.31,396.85,0.616,0.737,384.54,1.75,Anomaly
2021-12-19,23.18,37.49,17.16,12.75,8.12,6.36,0.246,471.06,0.601,0.552,332.95,1.1,Normal
2021-12-20,24.72,33.52,21.82,12.59,10.95,5.0,0.358,492.34,0.723,0.418,268.2,0.81,Normal
2021-12-21,26.54,36.51,16.05,17.7,13.43,5.0,0.346,476.72,0.685,0.868,274.53,1.63,Anomaly
2021-12-22,16.45,34.88,22.33,17.36,9.8,5.0,0.407,361.58,0.622,0.693,269.84,1.16,Anomaly
2021-12-23,18.26,39.5,16.99,16.22,10.66,5.0,0.368,499.76,0.663,0.549,352.48,1.28,Anomaly
2021-12-24,28.72,34.79,17.74,17.68,11.9,5.0,0.417,496.87,0.644,0.475,281.51,0.86,Anomaly
2021-12-25,25.85,27.91,15.6,12.8,8.38,9.5,0.315,491.51,0.92,0.815,192.41,1.44,Anomaly
2021-12-26,24.08,40.05,18.5,15.87,10.73,5.0,0.407,468.64,0.649,0.818,297.1,1.58,Anomaly
2021-12-27,25.09,31.38,22.93,14.69,8.52,5.0,0.324,461.01,0.788,0.807,207.78,1.32,Normal
2021-12-28,26.74,32.38,21.55,17.12,11.73,5.0,0.389,501.62,0.808,0.723,431.05,2.52,Normal
2021-12-29,22.3,32.62,22.94,14.71,10.3,5.0,0.277,546.18,0.79,0.583,242.06,1.11,Normal
2021-12-30,21.11,40.5,21.57,14.04,10.6,5.0,0.362,402.35,0.635,0.552,290.29,1.02,Anomaly
2021-12-31,25.98,26.46,16.69,16.35,8.43,5.0,0.251,503.91,0.712,0.404,315.49,0.91,Anomaly
2022-01-01,20.11,47.55,19.01,17.19,11.41,5.0,0.337,445.69,0.618,0.817,282.68,1.43,Anomaly
2022-01-02,27.04,39.22,17.66,13.33,14.17,5.0,0.372,443.52,0.738,0.444,282.6,0.93,Anomaly
2022-01-03,16.49,35.89,23.99,14.85,7.98,5.0,0.324,373.17,0.666,0.715,325.31,1.55,Anomaly
2022-01-04,30.15,34.78,16.41,12.35,9.32,5.0,0.297,435.76,0.797,0.652,391.57,2.03,Anomaly
2022-01-05,27.36,36.14,22.68,8.75,10.46,5.0,0.392,400.14,0.842,0.663,346.05,1.93,Anomaly
2022-01-06,26.28,37.08,22.68,15.5,11.57,5.0,0.345,426.81,0.786,0.863,388.71,2.64,Normal
2022-01-07,29.91,37.58,25.49,16.52,8.88,5.0,0.326,395.09,0.752,0.416,237.2,0.74,Anomaly
2022-01-08,33.33,37.22,18.77,15.66,4.33,5.0,0.352,427.55,0.736,0.787,319.04,1.85,Anomaly
2022-01-09,30.07,35.36,22.14,10.13,12.72,5.0,0.482,429.69,0.895,0.426,309.31,1.18,Anomaly
2022-01-10,15.8,34.21,26.84,14.12,11.52,5.0,0.408,454.84,0.677,0.419,321.07,0.91,Anomaly
2022-01-11,18.6,34.39,18.15,9.45,6.51,14.23,0.408,369.26,0.857,0.615,382.57,2.02,Anomaly
2022-01-12,21.88,34.22,15.39,18.42,8.78,5.0,0.372,377.72,0.865,0.432,286.75,1.07,Anomaly
2022-01-13,25.13,39.54,14.36,12.28,13.14,5.0,0.358,468.1,0.747,0.795,275.67,1.64,Anomaly
2022-01-14,27.59,37.37,22.14,18.14,12.9,5.0,0.23,410.13,0.704,0.665,332.04,1.55,Anomaly
2022-01-15,21.37,23.24,14.35,17.36,11.88,10.0,0.316,503.73,0.765,0.415,193.31,0.61,Anomaly
2022-01-16,25.93,37.62,18.88,12.75,9.65,5.0,0.326,461.26,0.633,0.42,285.79,0.76,Normal
2022-01-17,21.22,35.78,21.31,12.17,10.17,5.0,0.256,480.34,0.616,0.706,291.95,1.27,Anomaly
2022-01-18,21.94,34.93,20.56,15.88,9.74,5.0,0.292,520.53,0.639,0.803,244.78,1.26,Normal
2022-01-19,17.97,33.45,21.28,12.89,12.26,5.0,0.251,434.51,0.666,0.619,363.42,1.5,Anomaly
2022-01-20,20.38,39.5,20.67,15.26,8.25,5.0,0.348,421.28,0.776,0.677,236.27,1.24,Anomaly
2022-01-21,18.24,38.79,23.84,13.79,8.39,5.0,0.391,493.59,0.897,0.8,291.85,2.09,Anomaly
2022-01-22,20.12,31.91,17.14,10.55,12.02,6.8,0.405,475.48,0.682,0.705,317.59,1.53,Anomaly
2022-01-23,30.27,36.63,17.97,9.42,9.91,5.0,0.371,440.63,0.927,0.512,381.21,1.81,Anomaly
2022-01-24,20.25,31.11,17.68,15.57,12.76,5.0,0.302,519.57,0.934,0.707,299.37,1.98,Anomaly
2022-01-25,38.16,29.48,22.49,13.6,8.66,5.0,0.253,439.39,0.936,0.714,356.17,2.38,Anomaly
2022-01-26,27.47,32.49,22.7,13.62,9.89,5.0,0.262,451.64,0.893,0.767,342.04,2.34,Normal
2022-01-27,25.92,38.45,21.35,16.74,8.16,5.0,0.287,451.06,0.727,0.71,307.41,1.59,Normal
2022-01-28,20.71,38.81,23.55,17.93,10.01,5.0,0.306,403.27,0.625,0.885,234.63,1.3,Anomaly
2022-01-29,28.5,37.05,16.47,14.32,7.04,5.0,0.342,453.88,0.799,0.499,213.93,0.85,Anomaly
2022-01-30,22.12,37.9,25.0,14.15,9.02,5.0,0.299,519.84,0.796,0.876,306.39,2.14,Anomaly
2022-01-31,25.61,37.06,24.57,16.25,7.13,5.0,0.367,472.25,0.897,0.669,267.44,1.6,Anomaly
2022-02-01,37.8,32.43,22.21,11.61,11.39,5.0,0.338,451.55,0.949,0.736,355.16,2.48,Anomaly
2022-02-02,24.52,36.73,25.35,15.56,11.43,5.0,0.351,441.91,0.778,0.45,344.75,1.21,Anomaly
2022-02-03,30.75,38.2,15.03,16.38,6.54,5.0,0.407,466.54,0.721,0.59,288.92,1.23,Anomaly
2022-02-04,21.48,38.02,18.43,16.7,12.67,5.0,0.291,487.49,0.665,0.785,230.54,1.2,Anomaly
2022-02-05,24.83,39.76,17.79,10.16,14.99,5.0,0.371,480.46,0.602,0.753,330.64,1.5,Anomaly
2022-02-06,33.85,37.83,22.16,13.1,10.09,5.0,0.349,433.41,0.778,0.42,238.92,0.78,Anomaly
2022-02-07,21.87,36.41,16.85,12.8,8.72,5.0,0.333,466.24,0.794,0.673,254.49,1.36,Anomaly
2022-02-08,34.06,39.28,22.27,15.25,15.65,5.0,0.394,474.0,0.889,0.444,241.24,0.95,Anomaly
2022-02-09,28.54,34.89,24.11,16.2,7.36,5.0,0.394,399.64,0.777,0.898,291.69,2.04,Anomaly
2022-02-10,22.19,31.47,22.09,18.74,10.04,5.0,0.303,458.41,0.921,0.849,370.21,2.89,Anomaly
2022-02-11,28.16,34.35,20.85,13.76,10.36,5.0,0.341,341.93,0.82,0.411,299.7,1.01,Normal
2022-02-12,29.86,32.02,17.04,13.76,12.69,5.0,0.364,474.13,0.894,0.829,273.41,2.03,Anomaly
2022-02-13,28.11,32.3,17.46,17.87,10.72,5.0,0.336,483.02,0.652,0.86,208.46,1.17,Anomaly
2022-02-14,17.15,34.42,23.75,15.74,9.0,5.0,0.379,487.38,0.899,0.577,333.13,1.73,Anomaly
2022-02-15,21.36,31.83,22.34,18.17,8.1,5.0,0.364,430.25,0.836,0.76,253.18,1.61,Anomaly
2022-02-16,23.76,33.77,19.88,15.72,9.32,5.0,0.442,465.45,0.66,0.621,307.05,1.26,Normal
2022-02-17,24.63,27.43,18.75,12.11,7.99,7.37,0.273,521.2,0.666,0.728,278.75,1.35,Anomaly
2022-02-18,28.1,35.85,13.92,11.67,10.1,5.0,0.344,520.69,0.924,0.57,350.29,1.84,Anomaly
2022-02-19,25.89,35.0,16.79,11.12,8.87,5.0,0.305,448.54,0.611,0.561,290.57,1.0,Anomaly
2022-02-20,18.32,31.73,25.73,16.66,7.01,5.0,0.38,456.97,0.762,0.612,296.46,1.38,Anomaly
2022-02-21,26.9,37.64,16.16,17.97,12.51,5.0,0.269,505.55,0.71,0.473,329.14,1.11,Anomaly
2022-02-22,28.05,38.75,20.57,19.62,9.0,5.0,0.367,374.96,0.833,0.816,426.42,2.9,Anomaly
2022-02-23,27.8,28.57,23.02,17.11,7.46,5.0,0.318,433.85,0.894,0.574,353.31,1.81,Anomaly
2022-02-24,30.4,31.95,16.24,17.91,9.66,5.0,0.313,516.78,0.726,0.6,294.68,1.28,Anomaly
2022-02-25,29.17,31.92,20.55,13.55,10.14,5.0,0.278,498.76,0.749,0.847,300.19,1.9,Normal
2022-02-26,27.3,31.24,22.81,12.11,6.51,5.15,0.327,468.46,0.944,0.648,268.51,1.64,Anomaly
2022-02-27,24.65,38.32,20.04,17.13,10.66,5.0,0.404,374.71,0.874,0.672,243.0,1.43,Normal
2022-02-28,16.7,34.22,28.61,16.04,7.91,5.0,0.349,447.5,0.914,0.878,266.83,2.14,Anomaly
2022-03-01,27.15,33.94,14.99,15.27,13.42,5.0,0.381,420.5,0.754,0.843,253.67,1.61,Anomaly
2022-03-02,26.04,26.98,23.18,15.97,11.05,5.0,0.433,466.55,0.682,0.485,339.2,1.12,Anomaly
2022-03-03,26.36,37.54,19.48,15.81,9.2,5.0,0.363,409.53,0.744,0.637,235.73,1.12,Normal
2022-03-04,18.62,30.04,22.32,18.21,8.51,5.0,0.322,398.71,0.851,0.886,379.99,2.87,Anomaly
2022-03-05,19.59,35.24,21.32,18.24,9.79,5.0,0.373,346.76,0.638,0.586,345.12,1.29,Anomaly
2022-03-06,30.27,36.11,17.8,16.36,11.23,5.0,0.323,511.09,0.695,0.586,301.23,1.23,Anomaly
2022-03-07,24.8,40.44,20.69,17.11,9.95,5.0,0.325,430.01,0.616,0.498,300.02,0.92,Anomaly
2022-03-08,28.41,29.76,14.43,16.29,9.57,5.0,0.274,457.86,0.751,0.457,266.56,0.91,Anomaly
2022-03-09,25.14,22.92,21.81,13.85,10.12,6.03,0.396,449.89,0.89,0.77,316.21,2.17,Anomaly
2022-03-10,25.15,35.74,20.89,16.89,8.79,5.0,0.331,396.63,0.609,0.785,365.29,1.75,Normal
2022-03-11,29.69,42.2,21.92,11.51,9.31,5.0,0.359,387.05,0.836,0.885,257.81,1.91,Anomaly
2022-03-12,22.42,39.96,23.17,17.63,5.83,5.0,0.298,399.73,0.926,0.787,208.0,1.52,Anomaly
2022-03-13,25.48,35.84,21.1,12.01,11.95,5.0,0.372,413.84,0.683,0.522,342.19,1.22,Anomaly
2022-03-14,22.69,33.03,20.44,15.71,10.6,5.0,0.312,468.33,0.843,0.42,319.46,1.13,Normal
2022-03-15,22.83,38.23,17.36,12.89,8.45,5.0,0.343,410.21,0.941,0.893,232.79,1.96,Normal
2022-03-16,23.45,31.11,17.86,16.38,13.8,5.0,0.394,537.32,0.937,0.57,256.0,1.37,Anomaly
2022-03-17,26.11,36.91,23.56,14.92,10.17,5.0,0.39,501.36,0.682,0.556,248.45,0.94,Anomaly
2022-03-18,22.61,37.02,24.31,11.01,7.93,5.0,0.349,490.42,0.635,0.853,256.53,1.39,Anomaly
2022-03-19,31.28,39.24,19.29,16.05,11.71,5.0,0.262,444.02,0.652,0.693,280.58,1.27,Anomaly
2022-03-20,20.53,46.04,20.14,13.56,10.8,5.0,0.5,525.71,0.846,0.507,284.01,1.22,Anomaly
2022-03-21,24.07,36.57,17.29,17.2,10.79,5.0,0.437,439.1,0.854,0.845,260.95,1.88,Normal
2022-03-22,22.8,32.96,23.52,15.0,9.15,5.0,0.386,448.44,0.836,0.897,254.51,1.91,Anomaly
2022-03-23,32.23,34.9,22.0,15.99,10.9,5.0,0.312,458.5,0.718,0.443,286.27,0.91,Anomaly
2022-03-24,25.98,27.92,25.82,12.61,9.48,5.0,0.344,485.09,0.659,0.831,310.06,1.7,Anomaly
2022-03-25,30.16,32.22,17.37,13.53,11.11,5.0,0.323,481.85,0.803,0.595,281.02,1.34,Anomaly
2022-03-26,17.57,33.36,18.87,13.85,6.19,12.33,0.413,426.24,0.769,0.662,369.52,1.88,Anomaly
2022-03-27,26.34,32.9,20.69,17.14,9.13,5.0,0.363,423.35,0.855,0.857,330.49,2.42,Normal
2022-03-28,29.45,35.61,21.94,19.19,13.44,5.0,0.311,482.0,0.754,0.887,204.55,1.37,Anomaly
2022-03-29,25.41,31.71,19.35,12.99,8.47,5.0,0.326,485.76,0.719,0.531,331.42,1.27,Normal
2022-03-30,30.33,39.48,17.38,17.69,8.79,5.0,0.406,430.33,0.703,0.506,336.33,1.2,Anomaly
2022-03-31,22.41,35.0,22.64,9.58,9.1,5.0,0.43,370.64,0.674,0.44,273.92,0.81,Anomaly
2022-04-01,32.05,34.96,22.16,12.01,7.57,5.0,0.426,439.63,0.693,0.681,210.29,0.99,Anomaly
2022-04-02,36.49,33.69,17.25,12.6,5.58,5.0,0.388,481.18,0.633,0.407,300.48,0.77,Anomaly
2022-04-03,23.19,35.62,24.07,11.62,9.54,5.0,0.337,540.27,0.721,0.606,299.54,1.31,Anomaly
2022-04-04,22.77,38.3,23.51,11.04,10.27,5.0,0.188,390.1,0.613,0.437,232.7,0.62,Anomaly
2022-04-05,32.27,31.53,20.4,16.03,9.89,5.0,0.365,428.67,0.665,0.603,212.93,0.85,Anomaly
2022-04-06,32.9,32.37,20.24,14.46,9.71,5.0,0.35,430.53,0.861,0.42,294.75,1.07,Anomaly
2022-04-07,22.39,33.79,21.66,15.95,10.09,5.0,0.357,517.79,0.714,0.818,286.02,1.67,Normal
2022-04-08,22.9,29.62,17.41,16.73,12.05,6.62,0.353,448.25,0.834,0.505,274.96,1.16,Anomaly
2022-04-09,23.59,31.72,20.09,15.66,9.62,5.0,0.284,404.63,0.851,0.564,295.0,1.42,Normal
2022-04-10,18.28,33.1,13.54,16.64,8.85,11.82,0.378,477.93,0.803,0.835,233.83,1.57,Anomaly
2022-04-11,20.41,38.5,22.63,14.83,9.44,5.0,0.382,429.77,0.936,0.773,273.91,1.98,Normal
2022-04-12,19.98,36.05,15.32,12.03,11.16,6.46,0.384,388.78,0.608,0.51,332.0,1.03,Anomaly
2022-04-13,21.16,35.77,24.51,17.64,12.82,5.0,0.397,405.36,0.859,0.436,279.0,1.04,Anomaly
2022-04-14,24.83,38.4,19.01,13.53,8.74,5.0,0.38,536.7,0.936,0.758,199.68,1.42,Normal
2022-04-15,26.17,34.45,19.36,12.66,10.2,5.0,0.329,469.21,0.902,0.595,271.64,1.46,Normal
2022-04-16,32.75,36.56,18.12,14.56,10.68,5.0,0.346,455.39,0.659,0.783,235.79,1.22,Anomaly
2022-04-17,20.01,34.59,19.14,12.72,8.01,5.38,0.355,437.51,0.714,0.623,316.03,1.41,Anomaly
2022-04-18,29.92,36.06,24.26,13.96,10.04,5.0,0.355,464.61,0.66,0.573,319.13,1.21,Anomaly
2022-04-19,23.93,32.67,12.54,15.86,7.07,9.58,0.4,464.01,0.81,0.626,200.47,1.02,Anomaly
2022-04-20,24.75,25.24,23.83,15.87,6.46,5.0,0.382,464.61,0.849,0.774,345.54,2.27,Anomaly
2022-04-21,28.37,34.46,21.01,12.76,10.73,5.0,0.454,455.74,0.711,0.851,233.27,1.41,Normal
2022-04-22,19.39,40.69,16.38,13.78,9.23,5.0,0.46,493.44,0.789,0.425,393.55,1.32,Anomaly
2022-04-23,26.91,38.7,16.77,17.69,10.4,5.0,0.354,451.16,0.842,0.662,297.07,1.66,Anomaly
2022-04-24,25.83,38.86,25.03,16.24,9.96,5.0,0.158,401.1,0.747,0.416,225.22,0.7,Anomaly
2022-04-25,27.46,39.94,17.16,20.19,8.05,5.0,0.412,419.38,0.899,0.634,231.48,1.32,Anomaly
2022-04-26,26.45,35.35,16.54,17.95,9.91,5.0,0.323,351.05,0.87,0.843,320.89,2.35,Anomaly
2022-04-27,37.28,35.79,23.41,17.86,7.53,5.0,0.31,551.34,0.623,0.581,276.52,1.0,Anomaly
2022-04-28,21.81,32.53,21.02,11.53,12.78,5.0,0.33,493.14,0.817,0.866,294.2,2.08,Anomaly
2022-04-29,22.35,33.74,17.19,16.91,7.29,5.0,0.328,408.5,0.682,0.715,396.77,1.93,Anomaly
2022-04-30,21.88,37.46,20.65,14.87,9.61,5.0,0.381,435.91,0.795,0.867,258.05,1.78,Normal
2022-05-01,22.22,39.82,16.92,13.62,7.92,5.0,0.272,418.16,0.935,0.779,303.6,2.21,Anomaly
2022-05-02,21.81,34.44,23.3,15.42,11.14,5.0,0.296,527.13,0.908,0.452,385.19,1.58,Anomaly
2022-05-03,30.95,33.2,23.18,17.36,9.34,5.0,0.367,379.01,0.742,0.516,316.23,1.21,Anomaly
2022-05-04,32.1,35.0,21.6,16.25,8.96,5.0,0.381,455.72,0.702,0.597,203.6,0.85,Anomaly
2022-05-05,22.15,37.4,21.08,12.8,11.71,5.0,0.382,444.57,0.682,0.485,330.32,1.09,Normal
2022-05-06,20.84,29.22,25.28,16.86,10.06,5.0,0.311,491.34,0.786,0.647,230.22,1.17,Anomaly
2022-05-07,27.36,25.82,20.0,13.41,11.03,6.56,0.301,444.8,0.64,0.636,384.41,1.56,Anomaly
2022-05-08,22.24,32.8,16.45,15.54,8.04,5.0,0.325,362.09,0.792,0.878,250.63,1.74,Anomaly
2022-05-09,28.16,30.12,21.35,14.24,7.19,5.0,0.362,437.44,0.6,0.617,478.17,1.77,Anomaly
2022-05-10,26.01,32.97,26.26,14.45,10.21,5.0,0.424,401.39,0.713,0.793,388.04,2.19,Anomaly
2022-05-11,17.42,34.41,16.96,16.92,9.36,6.85,0.248,453.98,0.677,0.871,252.2,1.49,Anomaly
2022-05-12,32.74,33.19,18.92,12.4,11.25,5.0,0.339,521.71,0.94,0.838,301.2,2.37,Anomaly
2022-05-13,33.98,40.81,21.25,19.86,9.84,5.0,0.283,363.03,0.855,0.504,345.22,1.49,Anomaly
2022-05-14,21.94,36.31,19.84,10.45,10.41,5.0,0.267,409.99,0.722,0.648,347.02,1.62,Anomaly
2022-05-15,23.06,36.2,17.05,13.51,6.75,5.0,0.398,422.37,0.632,0.574,326.54,1.18,Anomaly
2022-05-16,26.43,37.49,23.37,15.93,13.78,5.0,0.377,430.92,0.781,0.6,375.13,1.76,Anomaly
2022-05-17,26.67,30.44,26.96,16.46,9.67,5.0,0.372,487.01,0.675,0.58,292.62,1.15,Anomaly
2022-05-18,28.29,39.16,20.59,14.75,11.4,5.0,0.396,441.32,0.788,0.813,278.0,1.78,Anomaly
2022-05-19,35.05,34.7,17.29,14.86,8.33,5.0,0.326,470.79,0.892,0.626,279.19,1.56,Anomaly
2022-05-20,24.12,37.68,15.35,16.03,10.62,5.0,0.328,418.71,0.816,0.662,351.5,1.9,Anomaly
2022-05-21,21.01,30.71,20.77,14.42,7.39,5.0,0.459,461.5,0.822,0.891,321.91,2.36,Anomaly
2022-05-22,18.1,28.78,23.31,18.48,10.9,5.0,0.338,488.89,0.789,0.43,317.48,1.08,Anomaly
2022-05-23,21.35,38.27,21.43,17.1,9.29,5.0,0.387,413.39,0.925,0.644,347.71,2.07,Normal
2022-05-24,24.83,36.51,19.99,17.18,10.06,5.0,0.35,489.07,0.926,0.787,176.94,1.29,Normal
2022-05-25,33.97,31.39,18.23,12.58,11.4,5.0,0.258,452.62,0.779,0.476,318.6,1.18,Anomaly
2022-05-26,22.41,31.52,16.72,14.8,7.53,10.24,0.248,502.27,0.707,0.706,313.11,1.56,Anomaly
2022-05-27,26.12,39.5,22.5,14.25,8.63,5.0,0.321,439.93,0.761,0.52,400.13,1.58,Anomaly
2022-05-28,24.92,30.24,22.74,12.49,10.91,5.0,0.403,469.06,0.665,0.834,208.28,1.16,Anomaly
2022-05-29,30.94,41.57,15.36,15.9,14.2,5.0,0.389,447.97,0.823,0.564,393.43,1.83,Anomaly
2022-05-30,37.63,31.4,24.77,13.66,9.72,5.0,0.396,445.19,0.775,0.565,304.52,1.33,Anomaly
2022-05-31,22.35,37.55,21.72,16.64,11.18,5.0,0.301,462.95,0.636,0.699,329.34,1.46,Normal
2022-06-01,22.55,33.69,24.2,12.32,9.79,5.0,0.431,476.84,0.669,0.492,400.56,1.32,Anomaly
2022-06-02,30.22,37.41,15.97,19.3,13.88,5.0,0.302,387.52,0.768,0.542,333.65,1.39,Anomaly
2022-06-03,28.41,32.82,15.9,12.76,6.51,5.0,0.361,521.68,0.911,0.608,324.02,1.79,Anomaly
2022-06-04,34.23,34.35,19.55,15.55,10.19,5.0,0.349,357.02,0.798,0.577,314.54,1.45,Anomaly
2022-06-05,27.92,35.16,21.51,16.98,6.75,5.0,0.341,415.76,0.839,0.662,270.99,1.51,Anomaly
2022-06-06,23.2,30.99,25.39,13.57,4.99,5.0,0.417,445.29,0.719,0.7,298.29,1.5,Anomaly
2022-06-07,27.95,37.96,22.12,17.13,10.59,5.0,0.315,470.62,0.8,0.683,257.07,1.4,Normal
2022-06-08,30.54,32.95,19.27,11.93,10.28,5.0,0.283,528.81,0.757,0.727,297.33,1.64,Anomaly
2022-06-09,29.1,34.09,16.92,18.63,9.43,5.0,0.351,357.09,0.831,0.554,159.84,0.74,Anomaly
2022-06-10,27.54,31.02,23.69,15.04,9.79,5.0,0.33,424.62,0.618,0.463,325.74,0.93,Anomaly
2022-06-11,30.33,24.75,17.11,13.51,16.2,5.0,0.519,343.66,0.773,0.78,292.7,1.76,Anomaly
2022-06-12,30.85,34.24,24.89,14.25,9.48,5.0,0.384,451.58,0.704,0.825,279.83,1.63,Anomaly
2022-06-13,31.91,44.65,19.15,17.02,11.02,5.0,0.33,463.58,0.714,0.529,313.19,1.18,Anomaly
2022-06-14,28.24,38.14,24.77,13.54,8.7,5.0,0.297,529.54,0.936,0.604,213.99,1.21,Anomaly
2022-06-15,24.16,34.92,22.04,13.13,10.59,5.0,0.256,456.03,0.664,0.649,415.76,1.79,Normal
2022-06-16,25.73,33.95,19.59,14.45,9.52,5.0,0.299,502.2,0.709,0.667,293.83,1.39,Normal
2022-06-17,31.03,35.09,18.44,12.06,9.18,5.0,0.356,479.19,0.778,0.73,291.25,1.65,Anomaly
2022-06-18,20.92,37.19,18.98,19.55,13.64,5.0,0.421,428.24,0.902,0.421,242.08,0.92,Anomaly
2022-06-19,26.84,30.28,21.28,13.58,12.35,5.0,0.406,379.55,0.746,0.761,301.44,1.71,Anomaly
2022-06-20,23.03,39.46,20.23,17.08,10.27,5.0,0.361,463.75,0.86,0.431,383.22,1.42,Anomaly
2022-06-21,25.14,37.86,18.22,15.52,5.39,5.0,0.334,375.39,0.9,0.634,362.15,2.07,Anomaly
2022-06-22,31.39,37.87,19.5,12.54,9.28,5.0,0.363,514.76,0.709,0.814,351.27,2.03,Anomaly
2022-06-23,25.96,36.75,20.24,14.99,15.41,5.0,0.324,441.9,0.737,0.626,332.78,1.54,Anomaly
2022-06-24,25.23,35.08,13.61,16.96,9.54,5.0,0.436,509.76,0.725,0.475,278.49,0.96,Anomaly
2022-06-25,18.2,37.69,21.37,14.53,12.21,5.0,0.341,425.99,0.891,0.893,212.99,1.69,Anomaly
2022-06-26,28.73,37.37,17.06,17.98,12.88,5.0,0.346,463.44,0.616,0.845,287.94,1.5,Anomaly
2022-06-27,28.23,33.58,16.54,17.55,10.44,5.0,0.239,460.47,0.708,0.786,285.85,1.59,Anomaly
2022-06-28,35.82,32.71,14.94,17.3,8.32,5.0,0.34,447.75,0.838,0.606,362.93,1.84,Anomaly
2022-06-29,23.46,35.41,14.62,13.85,5.13,9.06,0.392,428.37,0.798,0.492,318.56,1.25,Anomaly
2022-06-30,26.1,41.2,15.93,12.3,11.37,5.0,0.297,469.62,0.753,0.871,396.74,2.6,Anomaly
2022-07-01,26.25,30.04,17.87,13.47,8.37,5.0,0.312,403.69,0.789,0.666,371.85,1.95,Anomaly
